video_id,title,views,likes,comments,publish_days,subscribers
0cRM5bvXWhs,想簡單吃個宵夜...超危險小道具！？ 我只是想吃水餃...【腦波弱開箱】EP140,782356,17086,792,320,554000
NVhtcp0IeSU,只是去逛了逛7-11...牙齒要斷掉啦！！！開箱一堆帶勁超商零食！【腦波弱開箱】EP148,801454,15586,755,166,554000
dPyHOXtrWFU,迷你腦波弱弱的-百米小學堂社會題 #腦波弱服用指南PKEP6,45809,2027,22,755,554000
WUI9CYuwXTI,【 Mini podcast精華#21】我怎麼沒有穿褲子？,44971,1910,13,251,554000
UrvuSQnJpo0,迷你腦波弱弱的-百米小學堂社會II #腦波弱服用指南PKEP6,35595,1183,5,629,554000
XKTjj3scEwo,【 Mini podcast精華#51】你是不良少年還是狗？,43005,2327,42,144,554000
rXqYhY17Y94,迷你腦波弱弱的-印尼花生醬 #腦波弱服用指南EP95,52995,2278,16,490,554000
fzdmQ6t6Sh4,【 Mini podcast精華#28】過年到底要幹嘛2？,35433,2055,13,226,554000
_1yfeAax1rE,【 Mini podcast精華#54】奇蹟般的臨檢！,48349,3016,26,134,554000
LRNW01Eu8s4,【 Mini podcast精華#29】啊確診啦！！！,31872,1523,10,221,554000
cT9KTv4W3gw,新衣服是垃圾袋！？   蕾夢新衣服開箱！！【腦波弱開箱】EP65,829635,17139,1971,1284,554000
InKN77Lhrik,【 Mini podcast精華#39】很久很久以前有一隻麥克羊,67361,4249,76,186,554000
FAgYeUStLNU,【 Mini podcast精華#42】我要過麥香鵝！,45768,2401,17,176,554000
ue0iFiWAi30,【 Mini podcast精華#22】 驚世媳婦！,46331,2366,20,249,554000
n2Rq2LwG4mQ,蕾夢要剪睫毛了！？【腦波弱日常】EP13,660359,13072,763,1503,554000
o6hHnEKAwjk,迷你腦波弱弱的- 馬鈴薯麵 #腦波弱服用指南EP90,47160,1681,27,649,554000
yLX6srPhq-E,竟然又苦又澀...這些零食太驚人了！？ 開箱一大堆香港零食【腦波弱開箱】EP98,978654,23144,3007,894,554000
tPqTgdw9kYU,迷你腦波弱弱的-羅旺果 #腦波弱服用指南【腦波弱開箱】EP84,51545,1890,21,713,554000
-64AyCuaoE8,史上最危險料理！？嗚啊啊嚇死我了！！自製刀削麵超困難啊啊啊【腦波弱日常】EP86,560792,17629,869,10,554000
cdnjFauLWKc,寶寶性別大公開～～10萬QA終於來啦！！【腦波弱日常EP4】,1128733,24438,2097,1706,554000
Xl7_prI7iTY,增進夫妻感情？你確定？,591459,16637,676,307,554000
TQVZ8xa3gK4,迷你腦波弱弱的-五行缺鳥麻雀篇 #腦波弱服用指南EP83,53161,2583,29,740,554000
Cvy1Pqj_NIo,迷你腦波弱弱的- 龍蝦海鮮湯麵 #腦波弱服用指南EP90,44389,1546,11,633,554000
rh2eoMnhgEI,迷你腦波弱弱的-英國泡麵1 #腦波弱服用指南EP88,49747,1811,13,762,554000
yBY5oZ24pPw,迷你腦波弱弱的-金桔拌麵 #腦波弱服用指南EP76,54470,1923,13,776,554000
BDCc9c91-sU,好味夫婦決定去當農夫了！真的要珍惜每一口飯菜啊～【腦波弱大PK EP1】,1091916,18304,2016,1384,554000
LoGKVZPo2Yc,迷你腦波弱弱的-苦瓜巧克力 #腦波弱服用指南EP22,43150,1942,26,787,554000
XRvRBoGyGR4,【 Mini podcast精華#34】醫生與病患角色扮演,31984,1866,20,204,554000
8QBeJ4racHI,迷你腦波弱弱的- 芝麻拉麵 #腦波弱服用指南EP90,40122,1684,24,521,554000
jDtMPLFx3Gw,迷你腦波弱弱的-粽子本質的探討:雞塊粽 #腦波弱服用指南EP66,58398,2743,40,836,554000
FgbgPt3ImgQ,鮪魚罐頭...都是這麼臭的嗎！ 鮪魚罐頭全品項開箱！！！【腦波弱開箱】EP101,759839,14770,1357,838,554000
5Bz60wbLmZ4,迷你腦波弱弱的 - 香腸表皮打洞切割器 #腦波弱服用指南EP60,90241,3366,28,850,554000
AnDdikzv23s,【 Mini podcast精華#25】啊～～～～～～,30313,1363,24,235,554000
iiD61Jz5mWM,迷你腦波弱弱的 - 切西瓜器 #腦波弱服用指南EP60,69746,3049,33,853,554000
StlWfygqtnA,【好味Podcast精華#49】這是全世界心機最重的蟲！,332758,8041,356,1169,554000
F--NYCXr-Ls,迷你腦波弱弱的-海底雞 #腦波弱服用指南EP101,59435,2132,46,434,554000
sSoycvkg1WE,迷你腦波弱弱的- 泡菜乾拌麵 #腦波弱服用指南EP90,41481,1585,9,514,554000
wV07fyZrm_U,迷你腦波弱弱的-Liquorice #腦波弱服用指南EP88,55791,2131,31,719,554000
bnQGg8vnZF0,迷你腦波弱弱的-麵包罐頭 #腦波弱服用指南EP97,61011,2845,15,479,554000
7RIohVzlGHI,三點一刻有這麼甜嗎？一大堆奶茶包試喝評比！【腦波弱開箱】EP23,769760,10598,964,1762,554000
tFO3-EpZxbg,【好味Podcast精華#94】這應該是笑話最強的一集！,371802,9138,236,833,554000
HqYbSVOo4VY,蓋一棟雞豪宅！！！為了女兒們？？這座塔是什麼東西！？【腦波弱日常】EP79,1571921,64183,5246,117,554000
e7J-KBEXIPw,【 Mini podcast精華#57】 小夥伴們私下開賭盤！,44989,2865,27,123,554000
WQu98LRACUI,迷你腦波弱弱的 - 香蕉果汁 #腦波弱服用指南EP36,187275,7800,172,867,554000
BkpR2UpJ1vg,非業配！逛個超市花5000塊買鼎泰豐料理包⋯【腦波弱開箱】EP51,1137962,14695,806,1412,554000
Su9_yw0popQ,唉你看看你們...買這是什麼東西？！ 這是少女的下午茶零食？？？？【腦波弱開箱】EP117,1234435,17897,857,656,554000
82mYZEjaudw,迷你腦波弱弱的-Cheesy Pasta #腦波弱服用指南EP88,37428,1485,9,692,554000
N3Zu4y0fWvM,【 Mini podcast精華#31】原來是敏感的體質...,31130,1488,18,214,554000
1RdqQg7aKjQ,【 Mini podcast精華#2】不可以丟掉紙娃娃👯‍♀️？,39480,1868,37,508,554000
2j-Z9QTzD2U,欸都很貴耶～蛤要吃蠟燭喔！？ 開箱剪輯師私藏日本罐頭！！！【腦波弱開箱】EP131,807284,15397,581,418,554000
cZ6-tsUe8-k,迷你腦波弱弱的-冰品雪小板 #腦波弱服用指南EP99,38869,1600,8,476,554000
l174P1fAj5E,【 Mini podcast精華#4】小笨狗 你害我好丟臉～,42638,1857,36,501,554000
Pm2SAMI1P2Q,把蕾夢的壓歲錢一次花光光啦！【腦波弱開箱】EP53,1171106,19859,1690,1389,554000
VHfc_7Rs4mM,【好味Podcast精華#161】來一個超穩的笑話,157613,4508,93,287,554000
YiHogKh8R-Q,迷你腦波弱弱的-滷肉的探討:果菜汁滷肉 #腦波弱服用指南EP68,36015,1574,12,783,554000
ozamff2jSaI,太誇張了啦～～～本來沒有要拍的啊！！開箱一堆逃避很久的東西...【腦波弱開箱】EP135,1030840,20561,1152,369,554000
HqDlXUN5aLA,這個超難吃，但是超推薦！！  開箱英國＆蘇格蘭零食【腦波弱開箱】EP88,1143221,18549,1573,1011,554000
tq_w_AXx8Do,台灣有這麼多？你看過嗎！？ 開箱台灣各地辣椒醬 【腦波弱開箱】EP142,581314,14937,1418,278,554000
K9bHPf6xKQw,【好味Podcast精華#123】怎麼這麼多皮卡丘啊！?,201803,4912,82,595,554000
OU_Q4zKNKXQ,【好味Podcast精華#198】地上的雞有六隻天上的雞有幾隻？,20488,1290,49,0,554000
8YpPW3CM4Ic,我不要再吃了啦！！！過年應該會吃很多火鍋吧！？【腦波弱開箱】EP114,1058165,15000,583,691,554000
zj8LbfkFiLU,難道投錯胎了？我爸好像很廢？！ 好味小姐二寶初見面 【腦波弱日常】EP51,1102487,19531,1594,558,554000
kLskRAwd47c,這款泡麵也太難吃了吧！！ 開箱各國奇異泡麵！ 【腦波弱開箱】EP76,1142676,15970,1147,1167,554000
alNkdeEePOo,【好味Podcast精華#122】史上最淒慘生日快樂...,201705,5332,144,602,554000
qxNqHgg4QX0,【 Mini podcast精華#46】寵物展真的好累哦...,52780,2645,23,162,554000
luWyxsjbYrc,迷你腦波弱弱的-英國泡麵3 #腦波弱服用指南EP88,34474,1232,21,706,554000
Tm1ulqtB7sU,【 Mini podcast精華#30】好好讀書知道嗎...,31446,1729,20,218,554000
ifXa8mIvD04,超便宜VS最貴巧克力！ 真的吃得出來嗎？【腦波弱開箱】EP55,603860,13005,993,1370,554000
8ZVDQGwMDSM,今年最困難的挑戰！？不准嫌棄的驚人文具...這也太難了吧！【腦波弱開箱】EP158,482875,14279,1022,5,554000
-0SAHZJn-nA,這些糖果大家小時候都有吃過嗎？！開箱古早味零食【腦波弱開箱】EP25,832447,13630,2087,1741,554000
j11J2_4J9S0,【腦波弱直播】終於可以來買女孩紙的最愛～衣服啦！,49856,680,43,2042,554000
w3fv6EOmpK4,胖老爹已經過時了？？一次試吃五間新潮的炸雞店【腦波弱開箱】EP15,843166,12685,1190,1860,554000
7eZJtNcfA3Y,【 Mini podcast精華#58】金牛座的使命！,39879,2410,15,120,554000
gkngVQuHMj0,迷你腦波弱弱的-香港零食齋燒鵝 #腦波弱服用指南EP98,29000,1265,5,472,554000
NuRjP_QBKc0,孕婦很辛苦的！剪輯師的一日孕婦體驗【腦波弱日常】EP7,861963,19385,1009,1650,554000
fQgFYCI1nYU,【 Mini podcast精華#35】火龍果的台語怎麼唸？,39169,2143,34,200,554000
NDHqq1TOtrY,【 Mini podcast精華#5】呱啊係 🦆,38609,1651,12,496,554000
Av589ZkJO4o,【 Mini podcast精華#47】他看到聖誕老人了！！！,35175,2228,22,158,554000
9ggjPU03T24,迷你腦波弱弱的-滷肉的探討:咖啡滷肉 #腦波弱服用指南EP68,35988,1503,20,804,554000
26sb7KhdjuI,迷你腦波弱弱的-水果罐頭 #腦波弱服用指南EP95,41952,1538,23,507,554000
5Wiw89Dizv8,【 Mini podcast精華#32】我的金箍棒就棒在,30251,1743,18,211,554000
iuy8jgU4Gqw,迷你腦波弱弱的-蘆筍浮屍 #腦波弱服用指南EP70,47478,2035,28,818,554000
i3gAvCdf1Ag,迷你腦波弱弱的-滷肉的探討:綠茶滷肉 #腦波弱服用指南EP68,47651,1909,23,829,554000
S_GNzDezaC4,【 Mini podcast精華#10】魔法少年賈修 🔥,30858,1260,4,480,554000
qtUTSoYLyCc,意外陷入旅遊詐騙！？我大概回不去了...一切都是妻子的陰謀！！！ 【腦波弱日常】EP70,960412,22149,1502,257,554000
jQ2HRI21MB4,【 Mini podcast精華#88】對對對妳說的都對！,83941,5891,104,1,554000
d0NvwXjf4MM,【 Mini podcast精華#44】你是公車的女兒啊！,41464,2093,27,169,554000
skDfz59L_oQ,【 Mini podcast精華#87】妳說的都對！,146800,11013,253,4,554000
k7dj-k-CypU,迷你腦波弱弱的-五行缺鳥 #腦波弱服用指南EP83,43148,2227,52,773,554000
ifKbCQKS73E,迷你腦波弱弱的-  辣椒炸醬麵 #腦波弱服用指南EP90,39572,1641,27,504,554000
lN0K3kEgtTM,【 Mini podcast精華#41】孫悟空的媽媽,42383,2195,20,179,554000
446jtFhSMQU,【 Mini podcast精華#55】感謝大會,34284,2065,9,130,554000
4PfU06C0A2I,生小孩都比較快！我為什麼要做這個...感覺永遠做不完啊天啊～【腦波弱日常】EP82,757247,24942,1350,61,554000
tIJzYSbiMwk,迷你腦波弱弱的-鮮蛤殼草汁 #腦波弱服用指南EP95,30606,1205,15,500,554000
6U4-t6l89ng,【 Mini podcast精華#49】鄭成功的媽媽...,34126,1824,23,151,554000
98CZd2JQLgM,你說要去露營！？這是露宿街頭啊！！怎麼會變成這樣？？？  【腦波弱日常】EP69,920313,27446,1756,264,554000
NyQ064xYTpw,我煮飯到現在...從來沒有這麼害怕過！！！ 小當家VS黑暗料理界 ！！！！【腦波弱日常】EP37,1081140,22579,1018,852,554000
XRer1vkZed8,蕾夢第一次出去玩！ 外面太可怕了吧...【腦波弱日常】EP20,843239,17987,946,1223,554000
IxAqhrXlqKU,沒什麼河粉啥的嗎？臭還能更臭！？開箱一大堆越南零食【腦波弱開箱】EP139,799388,15177,898,325,554000
wzIj479b8dU,【好味Podcast精華#162】你怎麼猜的到？？？,150626,4352,84,280,554000
5gjiYREV7Tc,我只是想吃午餐...這也太難了吧！！！！！？ 本來是開玩笑的啊啊啊啊！【腦波弱日常】EP48,1493110,27708,1718,628,554000
4rHK0McpZ0w,啊啊好可怕！！！是什麼在我頭上！？第一次帶氣泡去動物園～【腦波弱日常】EP80,653131,18469,833,96,554000
5zIyoIGomN4,在你的心裡...我竟然是這樣的人？ 誰會買這些東西啊啊啊啊啊【腦波弱開箱】EP94,1420645,24907,2094,922,554000
vY_y1mdzXAY,這是什麼啊？！ 攜帶式免治馬桶！！！！ 開箱一堆日本神秘小物～～【腦波弱開箱】EP103,1142580,18532,1176,803,554000
m7cMEXYRx5A,救命啊啊啊！救命啊啊啊啊啊！！！開箱一大堆非洲象牙海岸零食【腦波弱開箱】EP134,724569,16476,776,383,554000
dSKQI7biaeg,【好味Podcast精華#4】你想收到花還是東坡肉？,481808,7945,593,1512,554000
D2rDRzMCL-I,去幼兒園好難...我不要去上學！！！ 為什麼像是大挑戰一樣？！ 【腦波弱日常】EP57,1468746,34253,2899,481,554000
hYF18PRNUj4,這是什麼垃圾啊！！！  奇異廚房道具開箱！【腦波弱開箱】EP60,1491154,20790,1678,1321,554000
6MG324El8NQ,想不到竟然這麼恐怖？比生小孩可怕啊！！ 生小孩後想做卻沒做的事情！？ 【腦波弱日常】EP65,707025,20243,1324,374,554000
IDiVCyGXW3M,除了辛拉麵之外，沒有好吃泡麵嗎？！為了你精選一堆泡麵！！！【腦波弱開箱】EP133,989661,17662,778,390,554000
cv6XGz7fkPw,你竟然吃得下去...此生吃過最噁的東西！！！！！【腦波弱開箱】EP95,1505453,22430,2103,915,554000
QHtijgdvONI,蛤？！一包300塊？？ 這個泡麵也太貴了吧！！！ 開箱一大堆超貴泡麵！！！ 【腦波弱開箱】EP109,1486102,18007,788,726,554000
FgEhtss22lk,真的要吃這個喔？老公負責月子餐！！ 做月子有這麼刺激的嗎？！【腦波弱日常】EP54,1432492,22776,1313,523,554000
rwZtSXDHiE0,迷你腦波弱弱的-Liquorice II #腦波弱服用指南EP88,34534,1421,16,670,554000
A5mChMc0T-U,迷你腦波弱弱的-澳洲零食開箱TIMTAM #腦波弱服用指南EP93,33419,1520,16,727,554000
x9DFF_z6a-g,我們真的要賣這個！？蛤認真？？？？肯定會失敗的啊啊啊啊【腦波弱開箱】EP155,503770,16836,1696,63,554000
qOgMCwyx0XU,這個企劃真的太後悔了...今天只能說好話！？ 【腦波弱開箱】EP92,1421514,29328,2996,950,554000
tI4EOcrqW2k,你說要吃這個？根本就壞掉了吧！？  自製了超可怕東西...【腦波弱日常】EP31,1983151,34136,2774,957,554000
7ter2_pmGiM,迷你腦波弱弱的-百米小學堂國文題 #腦波弱服用指南PKEP6,27965,1332,20,734,554000
RV_k-9C_9BA,迷你腦波弱弱的-百米小學堂自然題 #腦波弱服用指南PKEP6,41189,1768,9,731,554000
rdUAezRTgjA,【 Mini podcast精華#36】海螺靈魂的吶喊,25457,1443,15,197,554000
NdWegwt4o7o,這個火鍋味道太震撼了！竟然超高分？ 2022火鍋湯底開箱part2！【腦波弱開箱】EP86,1008203,16446,817,1027,554000
myFvILL-jEw,迷你腦波弱弱的-百米小學堂綜合鄉土題 #腦波弱服用指南PKEP6,37768,1670,14,678,554000
HoexYUSOTiM,迷你腦波弱弱的-Haggis #腦波弱服用指南EP88,49602,2072,18,675,554000
RIuKfZSm4KU,迷你腦波弱弱的-鵪鶉蛋 #腦波弱服用指南EP70,49183,2064,22,790,554000
nP_Ybe3GbPE,迷你腦波弱弱的-澳洲零食開箱VEGMITE #腦波弱服用指南EP93,39991,1587,13,654,554000
89HSZI0YT_s,蘋果+小黃瓜＝哈密瓜？！ Youtuber都在騙人 ？！【腦波弱日常】EP72,706394,17239,949,236,554000
p29D2H12Xds,迷你腦波弱弱的-挑戰題 #腦波弱服用指南PKEP6,24792,1141,11,518,554000
vys0NXFflsw,迷你腦波弱弱的-百米小學堂綜合活動題 #腦波弱服用指南PKEP6,26642,1321,11,712,554000
n2BjOsZQh_s,讓你見識見識我的超能力！！ 出門必迷路！？ 【腦波弱日常】EP30,928934,19623,1427,978,554000
fn0dWHkP4gs,迷你腦波弱弱的-綜合活動II #腦波弱服用指南PKEP6,25207,1197,8,525,554000
ZtUsWtILNlY,天啊啊啊啊啊啊啊啊！！！ 我不要比了啦拜託... 【腦波弱日常】EP40,1182536,22151,1086,796,554000
wbduGOUROhw,這個這個餅乾也太臭了吧咳咳咳！！！ 開箱一大堆馬來西亞零食！！！！【腦波弱開箱】EP104,1062910,16580,1280,789,554000
O7aNCovQGo8,不要再吃乾拌麵了！！！！開箱一大堆特殊口味拌麵【腦波弱開箱】EP116,1248495,16461,736,663,554000
OCZ6KhAIAjo,哇齁齁齁齁齁！誰會喝酸菜汁啊！？不可能真的有人喝這個吧！？【腦波弱開箱】EP129,952320,19667,1109,432,554000
nemmg2syIrY,以為是超貴小廢物...竟然覺得超級划算？！開箱小夥伴的代購文具！！！！【腦波弱開箱】EP127,1004532,16985,1203,509,554000
vEiUWHxE03o,是我手臭挑到最鹹的乾拌麵？！乾拌麵全品項開箱！【腦波弱開箱】EP32,1950493,20649,1354,1629,554000
YSRliE2en7Y,迷你腦波弱弱的- 沙丁魚罐頭 #腦波弱服用指南EP100,37097,1282,1,448,554000
ow-Fp7XBSL8,原來是這個...全世界最難吃的糖！！！ 開箱一大堆瑞典零食～ 【腦波弱開箱】EP137,645975,13938,370,348,554000
lx8DcwuNU8g,天啊我真的成功了！！！ 我的水餃飛起來啦！ 昇龍餃子VS 巨龍餃子  【腦波弱日常】EP66,779840,20737,921,362,554000
1GNCyFU7ugM,這真的酸得要命！！！美國人都吃這個！？開箱美國一大堆零食Vol2【腦波弱開箱】EP125,758392,12506,448,537,554000
ZjRYxn_HhbQ,辣椒醬怎麼都不辣！？全聯辣椒醬全品項開箱！【腦波弱開箱】EP44,818093,11755,1052,1489,554000
VhEGh1aEl1g,用各種飲料滷豬肉？！ 養樂多？果菜汁？ 【腦波弱開箱】EP68,1401877,20035,2287,1258,554000
NWMOmvfhXPA,【好味Podcast精華#20】好味小姐遭難記！,417200,7547,281,1400,554000
ntLVoClQpnM,你送我一隻什麼！？母親節驚喜！？【腦波弱日常】EP73,709013,32056,1911,220,554000
MNC4oMDLP6k,這個這個這個...要爆炸啦啊啊啊！！！ 這個料理太危險了吧！！！【腦波弱日常】EP42,1763796,29970,1754,766,554000
9Im_7qrRGX8,這食譜騙人的吧？超級大失敗啊啊啊啊！！！ 挑戰各種Twitter食譜！！！！！【腦波弱日常】EP49,1234796,20723,924,593,554000
56Wr5I80qj8,這個...這個...這個...我到底該說什麼好！？ 今天只能說好話！【腦波弱開箱】EP122,1046278,20827,2136,584,554000
4DrQhhulfeI,環島好累...我要回家了啦！！！ 帶著蕾夢環島下集！！！！  【腦波弱日常】EP39,871260,18169,841,817,554000
8cp2sGj4ToM,母親節禮物也遲到太久了吧！！！  【腦波弱開箱】EP75,503057,17149,1487,1172,554000
UrstQSuk8DI,【好味Podcast精華#147】要被一隻豬取代了...,207631,5702,197,406,554000
pr1rQ6T4unI,開學季！開箱神美但無用的文具【腦波弱開箱】EP13,781375,12169,1614,1902,554000
cUWijtOXjAE,不要再吃辛拉麵了！！！ 一大堆韓式泡麵試吃！！！ 【腦波弱開箱】EP90,1185493,17576,1608,985,554000
VXpAr0FguO4,【 Mini podcast精華#19】統一念補通🫡,64507,2630,18,447,554000
Xa0pSIffzz8,迷你腦波弱弱的-關東煮罐頭 #腦波弱服用指南EP97,126112,4425,19,497,554000
bfgXcJfrcrY,【好味Podcast精華#79】心理測驗都是胡扯！,442257,8536,293,938,554000
4c5eF676uRs,【好味Podcast精華#145】原來這就是鼻屎的聲音！！,166111,5281,95,420,554000
uLpBKF5ojHE,真想不到，廢還能更廢！ 夏日奇異小廢物開箱～ 【腦波弱開箱】EP73,953790,21431,2087,1188,554000
